Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Clustering Coefficient
Fauriel,6,0.002032520325203252,0.0005422809226397924,0.16482403833710696,0.6666666666666666
https://www.bardiedizioni.it/product/la-ricezione-della-commedia-dai-manoscritti-ai-media/,1,0.00033875338753387534,0.0,0.13669032114154064,0.0
Biblioteche D'Autore,2,0.0006775067750677507,0.0,0.144999667608788,1.0
https://www.bulzoni.it/it/catalogo/catalogo-della-biblioteca-di-carlo-emilio-gadda.html,1,0.00033875338753387534,0.0,0.14394038992136365,0.0
Bibliografia,6,0.002032520325203252,2.8037412995145818e-06,0.16835964966236222,0.6666666666666666
https://www.patroneditore.com/volumi/9788855535632/che-cos-era-e-che-cos-un-testo-di-lingua,1,0.00033875338753387534,0.0,0.15059877897743945,0.0
Prima Guerra Mondiale,13,0.004403794037940379,0.00071393430121931,0.17187829749719577,0.47435897435897434
Giornale Di Guerra E Di Prigionia,11,0.0037262872628726286,0.0009062881844745675,0.1688104117765854,0.5272727272727272
Bonaventura Tecchi,6,0.002032520325203252,0.0,0.1447555417430657,1.0
Ugo Betti,6,0.002032520325203252,0.0,0.1447555417430657,1.0
Adele Gadda Lehr,7,0.0023712737127371273,0.0005422809226397924,0.1447666205385458,0.7142857142857143
https://www.mondadoristore.it/Il-gaddus-2023-1-na/eai978888593881/,1,0.00033875338753387534,0.0,0.12260310240838992,0.0
Einaudi Editore,3,0.001016260162601626,0.0,0.16828475657977218,1.0
https://www.vieusseux.it/books/antologia-vieusseux-n-77-maggio-agosto-2020/105.html,1,0.00033875338753387534,0.0,0.14394038992136365,0.0
Letteratura Italiana Dell'Ottocento,7,0.0023712737127371273,0.0,0.17999054752656196,1.0
Paleografia,10,0.0033875338753387536,0.0013186190960635955,0.20167615566229227,0.5777777777777777
Poesia Italiana Dell'Ottocento,11,0.0037262872628726286,0.002167057421167231,0.18005908271838547,0.43636363636363634
"Lo scrittoio, in Leopardi, a cura di Franco D'Intino e Massimo Natale, Roma, Carocci, 2018, pp. 227-242.",1,0.00033875338753387534,0.0,0.14883316263723656,0.0
Critique Génétique,4,0.0013550135501355014,0.0,0.17017729770190188,1.0
Alberto Savinio,12,0.004065040650406504,7.110208728777947e-05,0.17230102604815445,0.4090909090909091
10.4000/genesis.7715,1,0.00033875338753387534,0.0,0.1420913960303966,0.0
Federico Confalonieri,5,0.0016937669376693768,0.0,0.16840461751750707,1.0
Carboneria,6,0.002032520325203252,0.0005422809226397923,0.16841961214109513,0.6666666666666666
https://buponline.com/prodotto/illuminismo-e-settecento-riformatore/,1,0.00033875338753387534,0.0,0.1391540251568189,0.0
Linguaggio,4,0.0013550135501355014,0.0,0.14344916304843316,1.0
Elettrotecnica,4,0.0013550135501355014,0.0,0.14344916304843316,1.0
Metafore scientifiche nella prosa di Carlo Emilio Gadda,1,0.00033875338753387534,0.0,0.14048727450658344,0.0
Il Libro Delle Furie,7,0.0023712737127371273,0.0,0.17026921090616973,1.0
Pier Paolo Pasolini,7,0.0023712737127371273,0.0,0.17026921090616973,1.0
'Officina',7,0.0023712737127371273,0.0,0.17026921090616973,1.0
https://www.torrossa.com/en/resources/an/5158242,1,0.00033875338753387534,0.0,0.14048727450658344,0.0
Romanzo Del Novecento,4,0.0013550135501355014,0.0,0.16876522697685933,1.0
https://www.adelphi.it/libro/9788845934407,1,0.00033875338753387534,0.0,0.13946181994814125,0.0
https://www.vieusseux.it/books/antologia-vieusseux-n-72-settembre-dicembre-2018/105.html,1,0.00033875338753387534,0.0,0.16920302924739597,0.0
Letteratura Italiana Del Novecento,4,0.0013550135501355014,0.0,0.1692787420759477,1.0
Metafisica,4,0.0013550135501355014,0.0,0.1692787420759477,1.0
Valentino Bompiani,7,0.0023712737127371273,0.0005507192581957005,0.1701926096775814,0.47619047619047616
Nuove voci di “Nuova enciclopedia”,1,0.00033875338753387534,0.0,0.14036217452928462,0.0
Leonardo Sciascia,2,0.0006775067750677507,0.0,0.16794110485276031,1.0
"P. Italia, Sciascia e Tobino: un'amicizia 'a bacchiagghiu', in “Il Giannone”, a. XV-XVII, n. 29-34, gennaio-dicembre 2019, pp. 163-77.",1,0.00033875338753387534,0.0,0.16783679360751017,0.0
La Passeggiata Autunnale,6,0.002032520325203252,0.0,0.16872006635952544,1.0
Alessandro Bonsanti,11,0.0037262872628726286,1.644861983538762e-05,0.16893102294870407,0.5272727272727272
https://www.vieusseux.it/books/antologia-vieusseux-n-85-gennaio-aprile-2023/,1,0.00033875338753387534,0.0,0.13942070199429787,0.0
http://www.fedoabooks.unina.it/index.php/fedoapress/catalog/view/527/553/2669,1,0.00033875338753387534,0.0,0.16016263030962233,0.0
Carteggi,4,0.0013550135501355014,0.0,0.1736933575717759,1.0
Per un'ecdotica dei carteggi,1,0.00033875338753387534,0.0,0.1478674690397623,0.0
Catullo,5,0.0016937669376693768,0.0,0.15252968824745097,1.0
La Cognizione Del Dolore,6,0.002032520325203252,0.0005422809226397923,0.15254198902876123,0.6666666666666666
https://centri.unibo.it/archivio-umanistico-rinascimentale-bologna/it/pubblicazioni/schede-umanistiche-antichi-e-moderni,1,0.00033875338753387534,0.0,0.12813444411032648,0.0
https://www.mimesisedizioni.it/libro/9788857575117,1,0.00033875338753387534,0.0,0.14394038992136365,0.0
10.6092/issn.1721-4777/14011,1,0.00033875338753387534,0.0,0.16506856304709308,0.0
Bibliofilia,2,0.0006775067750677507,0.0,0.17248957358714567,1.0
Antiquaria,2,0.0006775067750677507,0.0,0.17248957358714567,1.0
"Rec. a Carlo Alberto Chiesa, Un mestiere semplice. Ricordi di un libraio antiquario, Milano, Officina Libraria, 2016 (“Sine Titulo”, n. 2)",1,0.00033875338753387534,0.0,0.1724738455326561,0.0
Poesia Del Novecento,4,0.0013550135501355014,0.0005422809226397923,0.16815011680652855,0.5
https://www.vieusseux.it/books/antologia-vieusseux-n-81-settembre-dicembre-2021/105.html,1,0.00033875338753387534,0.0,0.13896999955599437,0.0
Giorgio Caproni,3,0.001016260162601626,0.0,0.16800076951386797,1.0
https://www.vieusseux.it/uploads/antologia/N83/ANT83-09-LettIt.pdf,1,0.00033875338753387534,0.0,0.14394038992136365,0.0
Storia Del Libro,4,0.0013550135501355014,0.0,0.16843460943514155,1.0
Editing,11,0.0037262872628726286,0.0011233719294022743,0.17278895258578966,0.4
"Rec. a Giancarlo Ferretti, Il marchio dell'editore. Libri e carte, incontri e casi letterari, Novara, Interlinea, 2019, in “Antologia Vieusseux”, n.s., a XXV, n. 75 (settembre-dicembre 2019), pp. 77-83.",1,0.00033875338753387534,0.0,0.1421234250474596,0.0
Letteratura Italiaa,3,0.001016260162601626,0.0,0.1470284231602518,1.0
Napoleone,3,0.001016260162601626,0.0,0.1470284231602518,1.0
Ugo Foscolo,3,0.001016260162601626,0.0,0.1470284231602518,1.0
https://www.vieusseux.it/books/antologia-vieusseux-n-80-maggio-agosto-2021/105.html,1,0.00033875338753387534,0.0,0.14700556959327266,0.0
Archivi Del Novecento,4,0.0013550135501355014,0.0005422809226397924,0.1686598897865929,0.5
https://www.vieusseux.it/uploads/antologia/N79/08-ANT79-LettIt.pdf,1,0.00033875338753387534,0.0,0.13931801310721365,0.0
https://www.vieusseux.it/books/antologia-vieusseux-n-74-maggio-agosto-2019/105.html,1,0.00033875338753387534,0.0,0.1539198196726047,0.0
Nuovi Argomenti,5,0.0016937669376693768,0.0,0.16804554583836526,1.0
Alberto Carocci,5,0.0016937669376693768,0.0,0.16804554583836526,1.0
Alberto Moravia,6,0.002032520325203252,0.0005422809226397923,0.1680604765843305,0.6666666666666666
https://www.vieusseux.it/uploads/antologia/N85/ANT-85-10-LettIt.pdf,1,0.00033875338753387534,0.0,0.13890876580426229,0.0
Primo Levi,3,0.001016260162601626,0.0,0.16800076951386797,1.0
Bibliografie,3,0.001016260162601626,0.0,0.16800076951386797,1.0
https://www.vieusseux.it/attivita-culturali/pubblicazioni/antologia-vieusseux.html,1,0.00033875338753387534,0.0,0.14394038992136365,0.0
Luigi Fallacara,4,0.0013550135501355014,0.0,0.17212855254860676,1.0
"Recensione a L'Eterno accade, L'officina letteraria di Luigi Fallacara",1,0.00033875338753387534,0.0,0.16920302924739597,0.0
Manosacritti,4,0.0013550135501355014,0.0,0.1997381904917254,1.0
"Recensione a Matteo Motolese, Scritti a mano, Milano, Garzanti, 2017, in “Antologia Vieusseux”, a. XXIV, n. 71, (maggio-agosto 2018), pp. 95-102.",1,0.00033875338753387534,0.0,0.16110388075603777,0.0
Textual Studies,2,0.0006775067750677507,0.0,0.14937381852299136,1.0
"Recensione a Peter Shillingsburg, Textuality and knowledge, The Pennsylvania State University Press, University Park, Pennsylvania, USA, 2017, pp. 240.",1,0.00033875338753387534,0.0,0.1478674690397623,0.0
Autore,5,0.0016937669376693768,0.0,0.17008548367562626,1.0
Scrittura,5,0.0016937669376693768,0.0,0.17008548367562626,1.0
https://www.carocci.it/prodotto/storia-dellitaliano-scritto-vi-pratiche-di-scrittura,1,0.00033875338753387534,0.0,0.1421234250474596,0.0
Francesco Flora,3,0.001016260162601626,0.0,0.11696269255235218,1.0
Università Di Bologna,4,0.0013550135501355014,0.0005422809226397924,0.11696992541937044,0.5
https://exhibits.ficlit.unibo.it/s/dante-univ-bologna/page/presentazione,1,0.00033875338753387534,0.0,0.10206230313260883,0.0
Infinito,3,0.001016260162601626,0.0,0.16416600103772258,1.0
Idillio,3,0.001016260162601626,0.0,0.16416600103772258,1.0
Luigi Blasucci,4,0.0013550135501355014,0.0005422809226397923,0.16418025032172898,0.5
https://hdl.handle.net/11585/635076,1,0.00033875338753387534,0.0,0.13624725664169413,0.0
D'Azeglio,8,0.0027100271002710027,0.0,0.15733826850412905,1.0
Cesare,8,0.0027100271002710027,0.0,0.15733826850412905,1.0
Lettera Sul Romanticismo,8,0.0027100271002710027,0.0,0.15733826850412905,1.0
Keywords,8,0.0027100271002710027,0.0,0.15733826850412905,1.0
Romanticism,8,0.0027100271002710027,0.0,0.15733826850412905,1.0
Letter On Romanticism,9,0.003048780487804878,0.0005422809226397923,0.15735135712142415,0.7777777777777778
"Un nuovo testimone della ""Lettera sul Romanticismo""",1,0.00033875338753387534,0.0,0.13151085753713687,0.0
10.30451/am.v0i2.34,1,0.00033875338753387534,0.0,0.16920302924739597,0.0
Nuova Enciclopedia,4,0.0013550135501355014,0.0,0.1711163980420336,1.0
https://mucchieditore.it/prodotto/la-vita-e-segno-gino-ruozzi/,1,0.00033875338753387534,0.0,0.16506856304709308,0.0
Genetic Criticism,4,0.0013550135501355014,0.0005422809226397923,0.16985638146162352,0.5
10.11647/OBP.0224,1,0.00033875338753387534,0.0,0.14013340227860718,0.0
Legal Question Answering,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Private International Law,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Knowledge Graph Extraction,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
10.1145/3462757.3466094,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Digitisation Cultural Heritage,3,0.001016260162601626,0.0,0.001084010840108401,1.0
European Policy,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Legal Framework,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Research And Innovation,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
10.1007/978-3-030-93186-5_11,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Privacy Icons,12,0.004065040650406504,0.00010550994610187699,0.1868168556994212,0.5757575757575758
Gdpr,30,0.01016260162601626,0.01275544596504121,0.2225056656812892,0.19310344827586207
Informed Consent,12,0.004065040650406504,5.890471879806372e-06,0.18707552803448121,0.7727272727272727
Legal Design,41,0.013888888888888888,0.018847579242867684,0.22783915489721027,0.20609756097560974
Legal Visualization,6,0.002032520325203252,0.0,0.18387485797187125,1.0
Legal Semantic Web,16,0.005420054200542005,0.001363976980391487,0.1906006311927287,0.38333333333333336
https://jusletter-it.weblaw.ch/issues/2018/IRIS/a-methodological-fra_c2727b2f8f.html__ONCE&amp;login=false,1,0.00033875338753387534,0.0,0.15395740387079926,0.0
Legal Theory,10,0.0033875338753387536,0.00027875268200918204,0.21940849831303091,0.5555555555555556
Legislation,4,0.0013550135501355014,0.0,0.20009739383863742,1.0
Legal Language,5,0.0016937669376693768,0.0005422809226397924,0.20011856368563685,0.6
10.1415/105387,1,0.00033875338753387534,0.0,0.1601084022309666,0.0
Explainable Artificial Intelligence,4,0.0013550135501355014,0.0,0.14464484697993726,1.0
Metrics,4,0.0013550135501355014,0.0,0.14464484697993726,1.0
Standardisation,4,0.0013550135501355014,0.0,0.14464484697993726,1.0
Artificial Intelligence Act,6,0.002032520325203252,0.0010843322597915916,0.14466697238674106,0.4
10.3233/FAIA210342,1,0.00033875338753387534,0.0,0.12253162298093151,0.0
Data Protection,18,0.006097560975609756,0.00407881867193632,0.2207399537818461,0.40522875816993464
Icons,12,0.004065040650406504,0.0007032565414878249,0.2201234334873315,0.7424242424242424
Transparency,28,0.009485094850948509,0.009203845309547478,0.2232409611656603,0.291005291005291
Usability,9,0.003048780487804878,0.0,0.18696458080030043,1.0
10.1109/CeDEM.2017.23,1,0.00033875338753387534,0.0,0.1773744058473968,0.0
Legalxml,9,0.003048780487804878,0.000633511897679607,0.2148478718714947,0.6666666666666666
Akoma Ntoso,31,0.010501355013550135,0.014396386033270597,0.22636676208193388,0.1053763440860215
10.3233/FAIA190018,1,0.00033875338753387534,0.0,0.19582986478482653,0.0
Legal Xml Vocabulary,3,0.001016260162601626,0.0,0.17651368644612164,1.0
Markup Language,3,0.001016260162601626,0.0,0.17651368644612164,1.0
Modules,3,0.001016260162601626,0.0,0.17651368644612164,1.0
10.4242/BalisageVol24.Palmirani01,1,0.00033875338753387534,0.0,0.1764807486430901,0.0
Uri,5,0.0016937669376693768,0.0,0.19234499328418136,1.0
Legal Xml,11,0.0037262872628726286,0.0009942568267861432,0.19783711577833277,0.5636363636363636
Modifications,5,0.0016937669376693768,0.0,0.19234499328418136,1.0
10.1007/978-3-030-00178-0_20,1,0.00033875338753387534,0.0,0.16935452269286771,0.0
Anonimizzazione,5,0.0016937669376693768,0.0,0.1742534006408696,1.0
Pseudonimizzazione,5,0.0016937669376693768,0.0,0.1742534006408696,1.0
Sentenze Giudiziarie,5,0.0016937669376693768,0.0,0.1742534006408696,1.0
Dati Giudiziari,5,0.0016937669376693768,0.0,0.1742534006408696,1.0
Dati Personali,8,0.0027100271002710027,0.0021663686647032518,0.17431763560562524,0.4642857142857143
https://shop.giuffre.it/024218743-la-trasformazione-digitale-della-giustizia-nel-dialogo-tra-discipline,1,0.00033875338753387534,0.0,0.17412507262787807,0.0
Argumentation Schemes,7,0.0023712737127371273,0.0021760036375174227,0.17730789875859015,0.14285714285714285
Argument Mining,8,0.0027100271002710027,0.0030201864978186706,0.158392284705798,0.17857142857142858
http://ceur-ws.org/Vol-2669/paper6.pdf,1,0.00033875338753387534,0.0,0.13223718288287467,0.0
Personal Data,5,0.0016937669376693768,0.0,0.17332728525214328,1.0
Explicability,8,0.0027100271002710027,0.0007544127407704071,0.20186986808502025,0.5714285714285714
Automated,5,0.0016937669376693768,0.0,0.17332728525214328,1.0
Decision-Making System,6,0.002032520325203252,0.0005422809226397923,0.17334316935086505,0.6666666666666666
10.4477/97021,1,0.00033875338753387534,0.0,0.14249816663828835,0.0
Automated Decision-Making,5,0.0016937669376693768,0.0005422809226397923,0.20022448014783947,0.6
https://www.giappichelli.it/vulnerabilita-di-fronte-alle-istituzioni-e-vulnerabilita-delle-istituzioni,1,0.00033875338753387534,0.0,0.16017619306940803,0.0
Explanations,4,0.0013550135501355014,0.0,0.19831418158488567,1.0
Knowability,5,0.0016937669376693768,0.0005422809226397923,0.19833497577400017,0.6
10.1415/102318,1,0.00033875338753387534,0.0,0.15896467467490036,0.0
Data Governance,11,0.0037262872628726286,0.0022353821971134715,0.19997046875532715,0.2909090909090909
Datafication,3,0.001016260162601626,0.0,0.1681650661412375,1.0
Digital Identity,7,0.0023712737127371273,0.002010409491060639,0.16979539173757985,0.19047619047619047
"Big data, governance dei dati e nuove vulnerabilità",1,0.00033875338753387534,0.0,0.14009188742087392,0.0
Blockchain,20,0.006775067750677507,0.021643503229503796,0.18222742427327934,0.26842105263157895
Smart Contract,2,0.0006775067750677507,0.0,0.1487863339854196,1.0
Blockchain e smart contract,1,0.00033875338753387534,0.0,0.12570749411554727,0.0
Interpretation Theory,3,0.001016260162601626,0.0,0.17942711667203942,1.0
10.1162/desi_a_00605,1,0.00033875338753387534,0.0,0.17412507262787807,0.0
Tree Kernels,3,0.001016260162601626,0.0,0.14279938577356482,1.0
Argument Schemes,5,0.0016937669376693768,0.0010843322597915916,0.14282095016283897,0.3
10.1145/3377713.3377717,1,0.00033875338753387534,0.0,0.12120470741744455,0.0
Digital Governance Act,3,0.001016260162601626,0.0,0.0013832429990966576,1.0
General Data Protection Regulation,5,0.0016937669376693768,2.755025855917658e-06,0.0018443239987955434,0.4
Digital Service Act,3,0.001016260162601626,0.0,0.0013832429990966576,1.0
Data Act,4,0.0013550135501355014,1.377512927958829e-06,0.0015089923626508991,0.5
10.38023/f17f1598-a9ca-47ef-be7d-e79e2afae036,1,0.00033875338753387534,0.0,0.0009764068228917583,0.0
Tree Kernel,2,0.0006775067750677507,0.0,0.13225567500745627,1.0
Argumentative Stance,3,0.001016260162601626,0.0005422809226397923,0.13226492300934478,0.3333333333333333
http://ceur-ws.org/Vol-2722/ai4legal2020-paper-2.pdf,1,0.00033875338753387534,0.0,0.11351621340434732,0.0
Semantic Technologies,5,0.0016937669376693768,0.0,0.20317085541961755,1.0
10.3233/FAIA190020,1,0.00033875338753387534,0.0,0.1773744058473968,0.0
Hybrid Ai,3,0.001016260162601626,0.0,0.1818595004284818,1.0
10.1007/978-3-031-12673-4_9,1,0.00033875338753387534,0.0,0.164594558297654,0.0
10.1007/978-3-030-31095-0_13,1,0.00033875338753387534,0.0,0.12120470741744455,0.0
Emerging Issues,4,0.0013550135501355014,0.0,0.1681949727864698,1.0
Food Safety,4,0.0013550135501355014,0.0,0.1681949727864698,1.0
10.1007/978-3-319-98349-3_17,1,0.00033875338753387534,0.0,0.14298289091818275,0.0
Deontic Logic,2,0.0006775067750677507,0.0,0.14968114773733002,1.0
Legal Informatics,10,0.0033875338753387536,0.000357283021227129,0.15433425782936028,0.6444444444444445
10.1007/s10849-019-09309-z,1,0.00033875338753387534,0.0,0.14869276503078685,0.0
Interaction Design,7,0.0023712737127371273,0.0,0.18608171804787402,1.0
Human-Centered Design,8,0.0027100271002710027,0.0005422809226397923,0.18610002596975989,0.75
10.1007/978-3-030-00178-0_5,1,0.00033875338753387534,0.0,0.1510075573971451,0.0
Standard Documentali Xml,1,0.00033875338753387534,0.0,0.00045167118337850043,0.0
Meta-Regola Del Diritto,2,0.0006775067750677507,2.2958548799313816e-07,0.0006775067750677507,0.0
10.4399/97888255152132,1,0.00033875338753387534,0.0,0.00045167118337850043,0.0
Classification Ai,5,0.0016937669376693768,2.9321481585755377e-05,0.1912752213526787,0.6
Legal Drafting Techniques,4,0.0013550135501355014,0.0005422809226397923,0.19123654473325644,0.5
10.3233/FAIA210319,1,0.00033875338753387534,0.0,0.15437204472020236,0.0
Implementation Of European Directive,4,0.0013550135501355014,0.0005422809226397923,0.18187698691890766,0.5
10.1007/978-3-031-12673-4_8,1,0.00033875338753387534,0.0,0.14821506534686094,0.0
Legal Ontology,20,0.006775067750677507,0.0068802633213771525,0.21310507705685436,0.22105263157894736
Oke,3,0.001016260162601626,0.0,0.17607006087281388,1.0
Refinement,5,0.0016937669376693768,0.0010843322597915916,0.1761028455410706,0.3
10.1007/978-3-030-58957-8_1,1,0.00033875338753387534,0.0,0.144357831333026,0.0
Non-Personal Data,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Anonymization,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Pseudonymization,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
10.1007/978-3-030-89811-3_19,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Informatica Giuridica,7,0.0023712737127371273,0.002167057421167231,0.15655691640097993,0.3333333333333333
Informatica Forense,2,0.0006775067750677507,0.0,0.1309735953439025,1.0
Egoverment,3,0.001016260162601626,0.0005422809226397924,0.1309826649093996,0.3333333333333333
Informatica giuridica e informatica forense al servizio della società della conoscenza. Scritti in onore di Cesare Maioli,1,0.00033875338753387534,0.0,0.11257041385208828,0.0
Spiegabilità Dell'Artificial Intelligence,3,0.001016260162601626,0.0,0.19829339175559696,1.0
Art. 22 Del Gdpr,4,0.0013550135501355014,0.0005422809226397923,0.19831418158488567,0.5
https://www.giappichelli.it/xxvi-lezioni-di-diritto-dell-intelligenza-artificiale-9788892138957?srsltid=AfmBOoqR7xxi249zW1j-O7kuawcmgXWzhwH9XJoUPt6zpOUsYJ3ddvML,1,0.00033875338753387534,0.0,0.15895131629887727,0.0
Artificial Intelligence And Law,7,0.0023712737127371273,0.0,0.20319268062698886,1.0
Web Of Linked Data,7,0.0023712737127371273,0.0,0.20319268062698886,1.0
Human Rights Privacy,7,0.0023712737127371273,0.0,0.20319268062698886,1.0
Rule Of Law,8,0.0027100271002710027,0.0005422809226397923,0.20321451052391917,0.75
10.1007/978-3-030-89811-3_1,1,0.00033875338753387534,0.0,0.16208403290116877,0.0
Ai & Law,6,0.002032520325203252,0.0,0.20779091112343617,1.0
Legal Ontologies,6,0.002032520325203252,0.0,0.20779091112343617,1.0
Legal Semantic Web Services,6,0.002032520325203252,0.0,0.20779091112343617,1.0
Argumentation,17,0.005758807588075881,0.007717220299337527,0.21198259150023976,0.3014705882352941
10.1007/978-3-030-00178-0_1,1,0.00033875338753387534,0.0,0.1676137052686433,0.0
Discriminazione,4,0.0013550135501355014,0.0,0.19831418158488567,1.0
Trasparenza,4,0.0013550135501355014,0.0,0.19831418158488567,1.0
Spiegabilità,5,0.0016937669376693768,0.0005422809226397923,0.19833497577400017,0.6
https://buponline.com/prodotto/la-mediazione-interculturale/?v=c860970b6ab6,1,0.00033875338753387534,0.0,0.15896467467490036,0.0
Digital Citizenship Mediation,4,0.0013550135501355014,0.0,0.1961751362742833,1.0
Vulnerability,4,0.0013550135501355014,0.0,0.1961751362742833,1.0
Discrimination,4,0.0013550135501355014,0.0,0.1961751362742833,1.0
La Mediazione Digitale e nuove forme tecnologiche di discriminazione,1,0.00033875338753387534,0.0,0.16001359140145838,0.0
Trasformazione Digitale,3,0.001016260162601626,0.0005422809226397923,0.19975928439715276,0.3333333333333333
La trasformazione digitale della giustizia nel dialogo tra discipline,1,0.00033875338753387534,0.0,0.15987834197926123,0.0
Psi Directive,4,0.0013550135501355014,0.0,0.1565051020980175,1.0
Licenze Creative Commons,4,0.0013550135501355014,0.0,0.1565051020980175,1.0
Analisi Comparata,4,0.0013550135501355014,0.0,0.1565051020980175,1.0
http://www.dimt.it/images/pdf/dimt14nov18.pdf,1,0.00033875338753387534,0.0,0.13095545998038213,0.0
Communication Design,13,0.004403794037940379,7.189638822495252e-05,0.18600852236765067,0.7435897435897436
Design Patterns,13,0.004403794037940379,7.189638822495252e-05,0.18600852236765067,0.7435897435897436
Pattern Library,13,0.004403794037940379,7.189638822495252e-05,0.18600852236765067,0.7435897435897436
Privacy Communication,6,0.002032520325203252,0.0,0.16468053839079222,1.0
Privacy Videos,6,0.002032520325203252,0.0,0.16468053839079222,1.0
Legal Design Patterns for Privacy,1,0.00033875338753387534,0.0,0.164594558297654,0.0
Contract Design,10,0.0033875338753387536,0.0,0.18595366338543448,1.0
Information Design,10,0.0033875338753387536,0.0,0.18595366338543448,1.0
Pattern Language,10,0.0033875338753387536,0.0,0.18595366338543448,1.0
Data Protection Law,10,0.0033875338753387536,0.0,0.18595366338543448,1.0
Consumer Protection Law,11,0.0037262872628726286,0.0005422809226397923,0.1859719461170622,0.8181818181818182
10.38023/0e6db18b-6aeb-4b36-ac60-0e5edb215fd2,1,0.00033875338753387534,0.0,0.15092321582674856,0.0
Ai And Law,7,0.0023712737127371273,0.0,0.1801619834228631,1.0
Legal Reasoning,11,0.0037262872628726286,0.002847164783233576,0.20905400795276743,0.5636363636363636
Natural Language Processing For Legal Document,7,0.0023712737127371273,0.0,0.1801619834228631,1.0
Ml For Legal Document,7,0.0023712737127371273,0.0,0.1801619834228631,1.0
http://ebooks.iospress.nl/volume/legal-knowledge-and-information-systems-jurix-2018-the-thirty-first-annual-conference,1,0.00033875338753387534,0.0,0.14844770553732847,0.0
Legal Knowledge Extraction,3,0.001016260162601626,0.0,0.15070676949698347,1.0
Question-Answering,3,0.001016260162601626,0.0,0.15070676949698347,1.0
Pattern Alignment,4,0.0013550135501355014,0.0005422809226397923,0.1507187780045131,0.5
10.3233/FAIA200858,1,0.00033875338753387534,0.0,0.12684553808722102,0.0
10.3233/978-1-61499-935-5-91,1,0.00033875338753387534,0.0,0.17412507262787807,0.0
Open Government Data Mash-Up,2,0.0006775067750677507,0.0,0.1683296844314888,1.0
Licensing Of Open Government Data,2,0.0006775067750677507,0.0,0.1683296844314888,1.0
http://conferences.computer.org/cedem/2017/papers/6719a113.pdf,1,0.00033875338753387534,0.0,0.16831470581568245,0.0
Elegislation,4,0.0013550135501355014,0.0,0.1818595004284818,1.0
Ejustice,4,0.0013550135501355014,0.0,0.1818595004284818,1.0
Legal Data Analytics,4,0.0013550135501355014,0.0,0.1818595004284818,1.0
10.1007/978-3-030-89811-3_3,1,0.00033875338753387534,0.0,0.164594558297654,0.0
Legal References,3,0.001016260162601626,0.0,0.2048652294981739,1.0
Case Law Databases,3,0.001016260162601626,0.0,0.2048652294981739,1.0
10.3233/978-1-61499-838-9-113,1,0.00033875338753387534,0.0,0.18964514376946456,0.0
Trustworthy Ai,2,0.0006775067750677507,0.0,0.12265080170902863,1.0
Explanatory Ai (Xai),2,0.0006775067750677507,0.0,0.12265080170902863,1.0
Hci,7,0.0023712737127371273,0.0021675165921432172,0.14482203996299206,0.19047619047619047
10.1007/978-3-030-89811-3_12,1,0.00033875338753387534,0.0,0.12264284924830704,0.0
10.3390/j5010010,1,0.00033875338753387534,0.0,0.12253162298093151,0.0
Interactive Explanatory Tool,2,0.0006775067750677507,0.0,0.0012768396914738377,1.0
Trustworthy Artificial Intelligence,3,0.001016260162601626,1.377512927958829e-06,0.0013832429990966576,0.3333333333333333
10.1007/978-3-030-58957-8_16,1,0.00033875338753387534,0.0,0.0009221619993977717,0.0
Gdpr Rule Modelling,4,0.0013550135501355014,0.0,0.17947819185469585,1.0
Legal Compliance Checking,4,0.0013550135501355014,0.0,0.17947819185469585,1.0
Legalruleml,5,0.0016937669376693768,0.0005422809226397923,0.17949522337793125,0.6
10.3233/978-1-61499-935-5-101,1,0.00033875338753387534,0.0,0.146629508833848,0.0
Hate Speech,3,0.001016260162601626,0.0,0.18683530856940334,1.0
Legal Concepts,4,0.0013550135501355014,0.0005422809226397923,0.18685376508511703,0.5
10.3233/FAIA230981,1,0.00033875338753387534,0.0,0.15150345726524947,0.0
Court Cases,5,0.0016937669376693768,0.0,0.1774909133861912,1.0
Court Decisions,5,0.0016937669376693768,0.0,0.1774909133861912,1.0
Electronic Publishing,5,0.0016937669376693768,0.0,0.1774909133861912,1.0
European Union,6,0.002032520325203252,0.0005422809226397923,0.1775075698157507,0.6666666666666666
10.1017/S1472669617000299,1,0.00033875338753387534,0.0,0.1453004043598586,0.0
Ricerca Storica,3,0.001016260162601626,0.0,0.14318854382714907,1.0
Archiviazione,3,0.001016260162601626,0.0,0.14318854382714907,1.0
Pubblico Interesse,4,0.0013550135501355014,0.0005422809226397923,0.14319938405304258,0.5
