Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Clustering Coefficient
Psi Directive,4,0.0009560229445506692,0.0,0.1859058474600456,0.00016534069895013024,1.0
Licenze Creative Commons,4,0.0009560229445506692,0.0,0.1859058474600456,0.00016534069895013024,1.0
Analisi Comparata,4,0.0009560229445506692,0.0,0.1859058474600456,0.00016534069895013024,1.0
http://www.dimt.it/images/pdf/dimt14nov18.pdf,1,0.0002390057361376673,0.0,0.15219753857503576,5.601871702060572e-06,0.0
Communication Design,13,0.0031070745697896747,5.8662304786415326e-05,0.19188871728169207,0.00036147629060631,0.7435897435897436
Design Patterns,13,0.0031070745697896747,5.8662304786415326e-05,0.19188871728169207,0.00036147629060631,0.7435897435897436
Pattern Library,13,0.0031070745697896747,5.8662304786415326e-05,0.19188871728169207,0.00036147629060631,0.7435897435897436
Privacy Communication,6,0.0014340344168260037,0.0,0.1672095142228806,9.858789173134524e-05,1.0
Privacy Videos,6,0.0014340344168260037,0.0,0.1672095142228806,9.858789173134524e-05,1.0
Legal Design Patterns for Privacy,1,0.0002390057361376673,0.0,0.16715246559980898,4.718759024477647e-05,0.0
Contract Design,10,0.002390057361376673,0.0,0.19185114606697826,0.0003439576695114534,1.0
Information Design,10,0.002390057361376673,0.0,0.19185114606697826,0.0003439576695114534,1.0
Pattern Language,10,0.002390057361376673,0.0,0.19185114606697826,0.0003439576695114534,1.0
Data Protection Law,10,0.002390057361376673,0.0,0.19185114606697826,0.0003439576695114534,1.0
Consumer Protection Law,11,0.0026290630975143404,0.0004006474352850402,0.19186366817037015,0.00034433774798871947,0.8181818181818182
10.38023/0e6db18b-6aeb-4b36-ac60-0e5edb215fd2,1,0.0002390057361376673,0.0,0.15613444840060767,1.1627625458748859e-05,0.0
Legal Rule Modelling,6,0.0014340344168260037,0.0007091707354142968,0.18004184847419863,0.00011230427878539504,0.3333333333333333
http://ceur-ws.org/Vol-1296/paper2.pdf,1,0.0002390057361376673,0.0,0.1482147562163183,3.7898387310867515e-06,0.0
Open Government,15,0.0035850860420650094,0.0009784983208015847,0.20054190612895625,0.0006763855760388968,0.5047619047619047
Legal Issues and Economic Exploitation of Open Government Data,1,0.0002390057361376673,0.0,0.16183347610868978,2.284516019161972e-05,0.0
Ai And Law,7,0.001673040152963671,0.0,0.1893913575180878,0.0002813596106336879,1.0
Nlp For Legal Document,7,0.001673040152963671,0.0,0.1893913575180878,0.0002813596106336879,1.0
Ml For Legal Document,7,0.001673040152963671,0.0,0.1893913575180878,0.0002813596106336879,1.0
http://ebooks.iospress.nl/volume/legal-knowledge-and-information-systems-jurix-2018-the-thirty-first-annual-conference,1,0.0002390057361376673,0.0,0.1577685304872392,1.067650667091042e-05,0.0
Legal Knowledge Extraction,2,0.0004780114722753346,0.0,0.0005377629063097514,4.158629017964212e-49,1.0
Question-Answering,2,0.0004780114722753346,0.0,0.0005377629063097514,4.158629017964212e-49,1.0
"Ontology Design
Pattern Alignment",3,0.0007170172084130018,2.2854959229038232e-07,0.0007170172084130019,4.865955616810818e-49,0.3333333333333333
10.3233/FAIA200858,1,0.0002390057361376673,0.0,0.00043021032504780116,2.242286492634778e-49,0.0
10.3233/978-1-61499-935-5-91,1,0.0002390057361376673,0.0,0.18395139299363208,7.786071518852467e-05,0.0
Open Government Data Mash-Up,2,0.0004780114722753346,0.0,0.1789022737531642,6.835952689267508e-05,1.0
Licensing Of Open Government Data,2,0.0004780114722753346,0.0,0.1789022737531642,6.835952689267508e-05,1.0
http://conferences.computer.org/cedem/2017/papers/6719a113.pdf,1,0.0002390057361376673,0.0,0.17889138632170404,6.605232267619221e-05,0.0
Legal Rules,5,0.0011950286806883365,0.00042230551247026706,0.18599995317883072,0.00019122275513298108,0.4
Legal Rules Modelling Meets the Web,1,0.0002390057361376673,0.0,0.15222906577101197,6.452267991241818e-06,0.0
Ruleml,3,0.0007170172084130018,0.0,0.15291802840546434,1.2766832195602037e-05,1.0
Meta-Model,4,0.0009560229445506692,0.0004006474352850402,0.15292598377058791,1.2780938442920234e-05,0.5
10.1007/978-3-319-21768-0_6,1,0.0002390057361376673,0.0,0.12933576469721228,4.315691072918409e-07,0.0
LegalRuleML: from Metamodel to Use Cases - A Tutorial,1,0.0002390057361376673,0.0,0.17644317287144304,4.9105863828033936e-05,0.0
Elegislation,4,0.0009560229445506692,0.0,0.18689873219978642,0.00014127146975260788,1.0
Ejustice,4,0.0009560229445506692,0.0,0.18689873219978642,0.00014127146975260788,1.0
Legal Data Analytics,4,0.0009560229445506692,0.0,0.18689873219978642,0.00014127146975260788,1.0
10.1007/978-3-030-89811-3_3,1,0.0002390057361376673,0.0,0.16715246559980898,4.718759024477647e-05,0.0
Legal References,4,0.0009560229445506692,0.0,0.21784076330504232,0.0009911417563915792,1.0
Case Law Databases,4,0.0009560229445506692,0.0,0.21784076330504232,0.0009911417563915792,1.0
10.3233/978-1-61499-838-9-113,1,0.0002390057361376673,0.0,0.20543317213210155,0.0007381120348899337,0.0
Explanatory Ai (Yai),3,0.0007170172084130018,0.0,0.13693949781227246,1.2151515148153938e-06,1.0
Xai,7,0.001673040152963671,0.001618228000368078,0.1636170132493733,1.7408780978478675e-05,0.3333333333333333
Hci,7,0.001673040152963671,0.0015858141684334643,0.16348052166388083,1.7381931678315245e-05,0.2857142857142857
10.1007/978-3-030-89811-3_12,1,0.0002390057361376673,0.0,0.13680566202998282,5.865607467894308e-07,0.0
Web-Based Visualization,3,0.0007170172084130018,0.0004006474352850401,0.1777340383359478,5.5618939126186554e-05,0.3333333333333333
10.1007/978-3-662-45960-7_7,1,0.0002390057361376673,0.0,0.1466472067866421,1.8769191826048354e-06,0.0
10.3390/j5010010,1,0.0002390057361376673,0.0,0.14272398815489615,1.0499726714578014e-06,0.0
Interactive Explanatory Tool,2,0.0004780114722753346,0.0,0.0009008677746727461,8.837473114535283e-43,1.0
Trustworthy Artificial Intelligence,3,0.0007170172084130018,6.85648776871147e-07,0.0009759400892288083,9.491912910514547e-43,0.3333333333333333
10.1007/978-3-030-58957-8_16,1,0.0002390057361376673,0.0,0.0006506267261525388,2.840973746349765e-43,0.0
Gdpr Rule Modelling,4,0.0009560229445506692,0.0,0.18622383655611283,0.0001647025287927826,1.0
Legal Compliance Checking,4,0.0009560229445506692,0.0,0.18622383655611283,0.0001647025287927826,1.0
10.3233/978-1-61499-935-5-101,1,0.0002390057361376673,0.0,0.1524896643688458,8.545424357223444e-06,0.0
Legal Knowledge Representation,3,0.0007170172084130018,0.0004006474352850402,0.18767434463629196,0.00015208482422304076,0.3333333333333333
Modificatory Provision Detection: a Hybrid NLP Apprach,1,0.0002390057361376673,0.0,0.15334880588649594,5.1296231235463965e-06,0.0
Hate Speech,3,0.0007170172084130018,0.0,0.18620024450739475,0.00010854205081189258,1.0
Legal Concepts,4,0.0009560229445506692,0.0004006474352850402,0.18621203978450784,0.00010866164385775068,0.5
10.3233/FAIA230981,1,0.0002390057361376673,0.0,0.15237109993978026,3.664291260062679e-06,0.0
Defeasible Logic,4,0.0009560229445506692,0.0004006474352850401,0.17995367370910567,0.00010934508243624822,0.5
OASIS LegalRuleML,1,0.0002390057361376673,0.0,0.14815499521386225,3.6898848887469334e-06,0.0
Court Cases,5,0.0011950286806883365,0.0,0.18687496885176355,0.00022163790884930436,1.0
Court Decisions,5,0.0011950286806883365,0.0,0.18687496885176355,0.00022163790884930436,1.0
Electronic Publishing,5,0.0011950286806883365,0.0,0.18687496885176355,0.00022163790884930436,1.0
European Union,6,0.0014340344168260037,0.0004006474352850402,0.1868868497703758,0.00022188273209168853,0.6666666666666666
10.1017/S1472669617000299,1,0.0002390057361376673,0.0,0.15282262854370893,7.491258204230701e-06,0.0
Openness,12,0.0028680688336520073,9.021552475205998e-05,0.19761635361601618,0.0006468684329639472,0.7878787878787878
Foia,9,0.0021510516252390057,0.0,0.18570618864351765,0.00041639031382255734,1.0
Open Data Format,9,0.0021510516252390057,0.0,0.18570618864351765,0.00041639031382255734,1.0
"Right To
Access",9,0.0021510516252390057,0.0,0.18570618864351765,0.00041639031382255734,1.0
Transparency Portal,10,0.002390057361376673,0.0004006474352850402,0.18571792140752091,0.0004168507209677605,0.8
10.1007/978-3-319-10178-1_22,1,0.0002390057361376673,0.0,0.15204009827445128,1.4080417306234574e-05,0.0
Licensing Of Open Data,5,0.0011950286806883365,0.0,0.18256898702181484,0.0001251453344525964,1.0
Creative Commons License,5,0.0011950286806883365,0.0,0.18256898702181484,0.0001251453344525964,1.0
Copyright Of Databases,5,0.0011950286806883365,0.0,0.18256898702181484,0.0001251453344525964,1.0
Sui Generis Database Right,5,0.0011950286806883365,0.0,0.18256898702181484,0.0001251453344525964,1.0
Public Domain,12,0.0028680688336520073,0.0008073188146915791,0.20621138267542902,0.0008877500711836684,0.3787878787878788
10.1007/978-3-319-22389-6_21,1,0.0002390057361376673,0.0,0.16550550419673674,2.9975361965920124e-05,0.0
"Linked Open
Data",13,0.0031070745697896747,0.0,0.22489046438973614,0.002081805875234149,1.0
Licences,13,0.0031070745697896747,0.0,0.22489046438973614,0.002081805875234149,1.0
Charging,13,0.0031070745697896747,0.0,0.22489046438973614,0.002081805875234149,1.0
Business Models,13,0.0031070745697896747,0.0,0.22489046438973614,0.002081805875234149,1.0
Formats,13,0.0031070745697896747,0.0,0.22489046438973614,0.002081805875234149,1.0
Standards,13,0.0031070745697896747,0.0,0.22489046438973614,0.002081805875234149,1.0
https://lauda.ulapland.fi/bitstream/handle/10024/62394/Lawyers%20in%20the%20Media%20Society_pdfA.pdf?sequence=2,1,0.0002390057361376673,0.0,0.1811960340281231,0.00011713666545508107,0.0
Ricerca Storica,3,0.0007170172084130018,0.0,0.1509703281823348,3.269737505640155e-06,1.0
Archiviazione,3,0.0007170172084130018,0.0,0.1509703281823348,3.269737505640155e-06,1.0
Pubblico Interesse,4,0.0009560229445506692,0.0004006474352850402,0.1509780821796734,3.273350964543743e-06,0.5
https://www.civita.net/prodotto/personal-digital-memories-i-fondi-di-persona-dallanalogico-al-digitale/,1,0.0002390057361376673,0.0,0.12793973102534129,1.1053981006262205e-07,0.0
10.3233/FAIA190326,1,0.0002390057361376673,0.0,0.1529896565024587,5.037768031136056e-06,0.0
http://www.academic-bookshop.com/ourshop/prod_6548604-ECDG-2018-PDF-Proceedings-of-the-18th-European-Conference-on-Digital-Government.html,1,0.0002390057361376673,0.0,0.17375240927049537,3.7480901880066824e-05,0.0
Checking Compliance,4,0.0009560229445506692,0.0004006474352850402,0.21902565084853892,0.001100471604514091,0.5
10.1007/978-3-319-98349-3_11,1,0.0002390057361376673,0.0,0.17366002599623329,3.7106574148567164e-05,0.0
Metaverse,2,0.0004780114722753346,0.0,0.16032414835223566,1.4317388879992019e-05,1.0
https://ceur-ws.org/Vol-3460/,1,0.0002390057361376673,0.0,0.1494581686006834,3.6408822090815984e-06,0.0
Digital Signature,2,0.0004780114722753346,0.0,0.16911421355645156,2.998408968632965e-05,1.0
Ict Law,3,0.0007170172084130018,0.0004006474352850402,0.1691239433886566,3.0017256625425758e-05,0.3333333333333333
Remote Signatures for e‐Government: The Case of Municipal Certification in Italy,1,0.0002390057361376673,0.0,0.14073554172634847,1.0141155903629961e-06,0.0
"Cloud Computing
Autonomic Computing
Legislation Compliance Checking
Optimization
Quality Of Service
Monitoring
Service Migration
Service Portability",1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.1016/j.future.2016.11.025,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.1007/978-3-319-49004-5_48,1,0.0002390057361376673,0.0,0.17375240927049537,3.7480901880066824e-05,0.0
Regulations,8,0.0019120458891013384,0.0,0.2154300666938982,0.001972642711683414,1.0
Rights,8,0.0019120458891013384,0.0,0.2154300666938982,0.001972642711683414,1.0
Semantic Web And Its Applications,8,0.0019120458891013384,0.0,0.2154300666938982,0.001972642711683414,1.0
Semantic Web For The Legal Domain,9,0.0021510516252390057,1.147640993696733e-05,0.21569880100075148,0.002006995776697176,0.8055555555555556
10.3233/SW-160224,1,0.0002390057361376673,0.0,0.18226334697657742,0.00018349765649428045,0.0
Legal Normative Reference,3,0.0007170172084130018,0.0004006474352850402,0.18485368255805817,0.00013836678147621497,0.3333333333333333
10.3233/978-1-61499-468-8-179,1,0.0002390057361376673,0.0,0.15146039056256394,4.668658337552388e-06,0.0
Explanation,3,0.0007170172084130018,0.0,0.163425988771793,1.7264143393882115e-05,1.0
http://ceur-ws.org/Vol-2681/,1,0.0002390057361376673,0.0,0.13680566202998282,5.865607467894308e-07,0.0
Dlt,3,0.0007170172084130018,0.0,0.1577939374114682,1.1450151020951978e-05,1.0
Tokenization,3,0.0007170172084130018,0.0,0.1577939374114682,1.1450151020951978e-05,1.0
"And Digital Government
Decentralized Web Technologies
Legal Digital Contracts
Legal Informatics
Ricardian Contracts
Smart Contracts",4,0.0009560229445506692,0.0004006474352850402,0.1578024082047585,1.1462800782740236e-05,0.5
10.24251/HICSS.2020.220,1,0.0002390057361376673,0.0,0.1328066892580754,3.8703605912665567e-07,0.0
Right To Know,19,0.004541108986615678,7.848047939363401e-05,0.19574770327217428,0.0008106872801920349,0.7426900584795322
10.1007/978-3-319-98349-3_13,1,0.0002390057361376673,0.0,0.16183347610868978,2.284516019161972e-05,0.0
Freedom Of Information,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
Data Privacy,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
Laws And Legislation,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
"Transparency

Data Journalisms",15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
Digital Information,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
Freedom Of Informations,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
Knowledge Society,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
Legal Frameworks,15,0.0035850860420650094,0.0,0.18767434463629196,0.0006812436314632862,1.0
"Right-To-Know

International Law",16,0.0038240917782026767,0.0004006474352850402,0.18768632741911895,0.0006819973997602971,0.875
The right to know through the freedom of information and open data,1,0.0002390057361376673,0.0,0.1533568061372204,2.3043906501783068e-05,0.0
European Case Law Identifier,3,0.0007170172084130018,0.0,0.18723205477950577,0.00017768971280681834,1.0
Judicial Transparency,3,0.0007170172084130018,0.0,0.18723205477950577,0.00017768971280681834,1.0
http://conferences.computer.org/cedem/2017/papers/6719a135.pdf,1,0.0002390057361376673,0.0,0.1858235830354789,0.00014857311929890126,0.0
Argumentation Mining,2,0.0004780114722753346,0.0,0.16085932253684146,9.14674883165953e-06,1.0
http://ceur-ws.org/Vol-2669/,1,0.0002390057361376673,0.0,0.15350896966098704,3.850662133559548e-06,0.0
http://academic-bookshop.com/ourshop/cat_348617-Conference-Proceedings.html,1,0.0002390057361376673,0.0,0.17997570930253112,6.229632269289235e-05,0.0
10.1007/s10506-012-9127-6,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
10.1007/978-3-030-44638-3_16,1,0.0002390057361376673,0.0,0.175862594079464,5.2518924208815524e-05,0.0
Judicial Documents,7,0.001673040152963671,0.0,0.19999613961343318,0.00035267912032471216,1.0
Normative Documents,7,0.001673040152963671,0.0,0.19999613961343318,0.00035267912032471216,1.0
Owl 2 Dl,7,0.001673040152963671,0.0,0.19999613961343318,0.00035267912032471216,1.0
Parliamentary Documents,7,0.001673040152963671,0.0,0.19999613961343318,0.00035267912032471216,1.0
Undo,7,0.001673040152963671,0.0,0.19999613961343318,0.00035267912032471216,1.0
United Nations,7,0.001673040152963671,0.0,0.19999613961343318,0.00035267912032471216,1.0
10.1007/978-3-319-68204-4_18,1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
"Gdpr
Icons
Data Protection
Legal Design
Semantic Web
Transparency",1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
https://www.bloomsburyprofessional.com/uk/data-protection-and-privacy-9781509932740/,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Vagueness,2,0.0004780114722753346,0.0,0.22330167578534194,0.0017590177372790088,1.0
10.1007/978-3-319-13413-0_6,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Agile Ontology Development Methodology,7,0.001673040152963671,0.0,0.2027550876009271,0.0006601543307931238,1.0
Conceptual Modelling,7,0.001673040152963671,0.0,0.2027550876009271,0.0006601543307931238,1.0
Owl Ontologies,16,0.0038240917782026767,0.0003796461304671947,0.21344345483867566,0.0017285820275940557,0.35833333333333334
Samod,7,0.001673040152963671,0.0,0.2027550876009271,0.0006601543307931238,1.0
Test-Driven Development,7,0.001673040152963671,0.0,0.2027550876009271,0.0006601543307931238,1.0
10.1007/978-3-319-54627-8_5,1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
10.1145/2740908.2742133,1,0.0002390057361376673,0.0,0.20376703591004028,0.0007749561255443603,0.0
10.1007/978-3-319-46565-4_22,1,0.0002390057361376673,0.0,0.1898929754546667,0.000241609209436726,0.0
https://catarsiproject.wordpress.com/,1,0.0002390057361376673,0.0,0.1909414264396389,0.0001213940632350934,0.0
In-Text Reference Pointers,5,0.0011950286806883365,0.0,0.19125200130372422,0.0005456480237420287,1.0
Information Representation,5,0.0011950286806883365,0.0,0.19125200130372422,0.0005456480237420287,1.0
Reference Styles,7,0.001673040152963671,0.0008011805957739353,0.19127689094470593,0.0005468484554074314,0.47619047619047616
10.1108/JD-10-2022-0234,1,0.0002390057361376673,0.0,0.15574564268508218,1.841711970694586e-05,0.0
10.1007/978-3-319-11955-7_15,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
10.3233/DS-170012,1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
10.1145/3447548.3469482,1,0.0002390057361376673,0.0,0.2026432689947774,0.00047889043040258135,0.0
Spacin,4,0.0009560229445506692,0.0,0.19596955066921606,0.0005303357215640427,1.0
10.1007/978-3-319-58694-6_23,1,0.0002390057361376673,0.0,0.17122223089691524,6.261148253459904e-05,0.0
Virtual Technologies,5,0.0011950286806883365,0.0,0.19270638914633806,0.0003051723019067708,1.0
Museums,8,0.0019120458891013384,0.0005106228325265081,0.19330198329968049,0.00030989118039617734,0.5714285714285714
Art Collections,8,0.0019120458891013384,0.0005106228325265081,0.19330198329968049,0.00030989118039617734,0.5714285714285714
Acquisition Process,5,0.0011950286806883365,0.0,0.19270638914633806,0.0003051723019067708,1.0
Digitisation Process,6,0.0014340344168260037,0.0004006474352850401,0.19271902314549536,0.00030550862482574655,0.6666666666666666
CHANGES - Cultural Heritage Active Innovation for Next-Gen Sustainable Society,1,0.0002390057361376673,0.0,0.15670042433169362,1.0303524357787548e-05,0.0
10.1108/JD-08-2020-0144,1,0.0002390057361376673,0.0,0.15574564268508218,1.841711970694586e-05,0.0
Bibliographic Ontology,3,0.0007170172084130018,0.0,0.1856944573618598,0.00024595641479172985,1.0
Scientific Discourse,3,0.0007170172084130018,0.0,0.1856944573618598,0.00024595641479172985,1.0
10.3233/SW-130098,1,0.0002390057361376673,0.0,0.18567099924445685,0.00020698533368162248,0.0
Bibliometric Data,9,0.0021510516252390057,0.0,0.22230532103442796,0.0020772081173571146,1.0
Bido,9,0.0021510516252390057,0.0,0.22230532103442796,0.0020772081173571146,1.0
Expert Search,9,0.0021510516252390057,0.0,0.22230532103442796,0.0020772081173571146,1.0
Hierarchical Clustering,9,0.0021510516252390057,0.0,0.22230532103442796,0.0020772081173571146,1.0
Research Data,9,0.0021510516252390057,0.0,0.22230532103442796,0.0020772081173571146,1.0
"Crowdsourcing open citations with CROCI An analysis ofthe current status ofopen citations, and a proposal",1,0.0002390057361376673,0.0,0.15499015396173368,8.372073994270379e-06,0.0
"Data Science - Methods, Infrastructure, and Applications",1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
10.3233/DS-190023,1,0.0002390057361376673,0.0,0.18350354329472757,0.00011981343672835977,0.0
10.1145/2740908.2742842,1,0.0002390057361376673,0.0,0.19698071835678085,0.0002394919497235037,0.0
Citation Database,4,0.0009560229445506692,0.0,0.19529253654253526,0.0005060050470087671,1.0
Scholarly Communication,14,0.003346080305927342,0.0006715532813369568,0.20749228912530818,0.0011338153698933402,0.3956043956043956
http://ceur-ws.org/Vol-1699/paper-05.pdf,1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
Frontiers in Research Metrics & Analytics,1,0.0002390057361376673,0.0,0.16867752682838358,2.6780557298829325e-05,0.0
Research Assessment,3,0.0007170172084130018,0.0,0.19127689094470593,0.00022934565243893032,1.0
Reform Of Research Assessment,3,0.0007170172084130018,0.0,0.19127689094470593,0.00022934565243893032,1.0
https://doi.org/10.3030/101095129,1,0.0002390057361376673,0.0,0.17934980232082007,7.302952613327888e-05,0.0
Invalid Citations,4,0.0009560229445506692,0.0,0.19010174351925505,0.00023895608628183969,1.0
Incorrect Doi,4,0.0009560229445506692,0.0,0.19010174351925505,0.00023895608628183969,1.0
Crossref,4,0.0009560229445506692,0.0,0.19010174351925505,0.00023895608628183969,1.0
10.1007/s11192-022-04367-w,1,0.0002390057361376673,0.0,0.18349208864158806,0.0001452816897394549,0.0
Data Conversion,9,0.0021510516252390057,0.0,0.22829630786255364,0.0022856283960124737,1.0
Fast-Fashion Design,9,0.0021510516252390057,0.0,0.22829630786255364,0.0022856283960124737,1.0
10.1016/j.websem.2017.06.001,1,0.0002390057361376673,0.0,0.18697005851916046,0.0002044719130720748,0.0
http://ceur-ws.org/Vol-1690/paper86.pdf,1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
Physical Sciences,7,0.001673040152963671,0.0,0.1795360202796214,0.00011241543504586053,1.0
Communication And Media Studies,7,0.001673040152963671,0.0,0.1795360202796214,0.00011241543504586053,1.0
Museum Studies,7,0.001673040152963671,0.0,0.1795360202796214,0.00011241543504586053,1.0
Sociology,7,0.001673040152963671,0.0,0.1795360202796214,0.00011241543504586053,1.0
Publishing,8,0.0019120458891013384,0.0004006474352850402,0.17954698632043983,0.00011253970079705536,0.75
Journal of Documentation,1,0.0002390057361376673,0.0,0.14787922628223368,3.8008974607643405e-06,0.0
10.3233/SSW56,1,0.0002390057361376673,0.0,0.17275171956031035,2.8029167602622064e-05,0.0
10.1007/978-3-319-25518-7_10,1,0.0002390057361376673,0.0,0.1898929754546667,0.000241609209436726,0.0
https://aiucd2021.labcd.unipi.it/en/home-english/,1,0.0002390057361376673,0.0,0.1298384832172368,4.122796084289585e-07,0.0
Book Citation,5,0.0011950286806883365,0.0,0.18884384299359122,0.0003133668351193038,1.0
10.1007/s11192-019-03311-9,1,0.0002390057361376673,0.0,0.16632961353693435,3.8280807979323536e-05,0.0
10.1007/978-3-319-68204-4_19,1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
https://wellcome.org/grant-funding/people-and-projects/grants-awarded/open-biomedical-citations-context-corpus,1,0.0002390057361376673,0.0,0.15171836180842532,5.113719331218818e-06,0.0
Openaire,3,0.0007170172084130018,0.0,0.1794373861578709,8.662533520314704e-05,1.0
European Open Science Cloud,4,0.0009560229445506692,0.0004006474352850402,0.17944834015250843,8.672101268410087e-05,0.5
https://cordis.europa.eu/project/id/101017452,1,0.0002390057361376673,0.0,0.14781230251109975,2.9277567853198587e-06,0.0
Open Bibliograpic Metadata,3,0.0007170172084130018,0.0,0.20880403892870017,0.0008440804212591234,1.0
Cc0,3,0.0007170172084130018,0.0,0.20880403892870017,0.0008440804212591234,1.0
https://opencitations.net/index,1,0.0002390057361376673,0.0,0.20543317213210155,0.0007381120348899337,0.0
https://opencitations.net/meta,1,0.0002390057361376673,0.0,0.20543317213210155,0.0007381120348899337,0.0
Infrastructure Service,10,0.002390057361376673,0.0,0.19027401514908673,0.0004409712315298019,1.0
Opencitations Data Model,12,0.0028680688336520073,6.175549849692047e-05,0.1903109711276862,0.00044723677801225374,0.7272727272727273
Opencitations Index,10,0.002390057361376673,0.0,0.19027401514908673,0.0004409712315298019,1.0
Opencitations Meta,10,0.002390057361376673,0.0,0.19027401514908673,0.0004409712315298019,1.0
Open Citation Identifier,10,0.002390057361376673,0.0,0.19027401514908673,0.0004409712315298019,1.0
Open Scholarship,10,0.002390057361376673,0.0,0.19027401514908673,0.0004409712315298019,1.0
Scholarly Infrastructure Organization,11,0.0026290630975143404,0.0004006474352850402,0.19028633221376495,0.00044145874855284437,0.8181818181818182
10.1162/qss_a_00023,1,0.0002390057361376673,0.0,0.15508828004844574,1.4910628664720451e-05,0.0
Open Bibliographic Metadata,3,0.0007170172084130018,0.0,0.22106815522585851,0.0012149761004607736,1.0
http://ceur-ws.org/Vol-3220/keynote.pdf,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Open Science Infrastructure,3,0.0007170172084130018,0.0004006474352850402,0.1842511758830538,0.000208130827517696,0.3333333333333333
10.2218/ijdc.v17i1.818,1,0.0002390057361376673,0.0,0.15105566598346562,7.030248008832303e-06,0.0
10.1007/978-3-030-01379-0_9,1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
Markup,3,0.0007170172084130018,0.0,0.18880745455958897,0.000289492948239092,1.0
10.4242/BalisageVol13.Peroni01,1,0.0002390057361376673,0.0,0.1582100785811755,2.3864761540495602e-05,0.0
Research Data Management,8,0.0019120458891013384,0.00036092472129286424,0.1837444218051157,9.462869128823288e-05,0.42857142857142855
Cultural Heritage Data,4,0.0009560229445506692,0.0,0.1600099755069534,2.4939629136079055e-05,1.0
Data Management Plan,5,0.0011950286806883365,0.0004006474352850402,0.16001868590300714,2.4967155129076397e-05,0.6
10.5281/zenodo.7974540,1,0.0002390057361376673,0.0,0.13437297769419643,8.426224866658096e-07,0.0
Publication Metadata,4,0.0009560229445506692,0.0,0.17896762618193246,0.00010308662254556188,1.0
Publication Types,4,0.0009560229445506692,0.0,0.17896762618193246,0.00010308662254556188,1.0
Citation Behaviours,6,0.0014340344168260037,0.0008011805957739353,0.1789894209363844,0.0001033147475772378,0.4
10.1007/s00799-023-00351-8,1,0.0002390057361376673,0.0,0.147500790809285,3.4890890803899214e-06,0.0
Rdf Dataset Visualization,2,0.0004780114722753346,0.0,0.1597230634665421,1.6385567342242504e-05,1.0
Rslt,4,0.0009560229445506692,0.00018399881095118557,0.1957607392140544,0.00022552874238615953,0.6666666666666666
Templates,5,0.0011950286806883365,0.00022339809666271622,0.19729802403102498,0.0002598818073999212,0.4
10.1145/2872518.2890600,1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
Analytics,5,0.0011950286806883365,5.713739807259558e-08,0.19613953826904926,0.0003244202968664374,0.9
10.1145/3041021.3055257,2,0.0004780114722753346,5.732118062343907e-05,0.19740401988034656,0.0003008458983216168,0.0
Scholarly Publishing,15,0.0035850860420650094,0.0002195168483494419,0.2277832824516266,0.002839537867359711,0.5904761904761905
Semantic Publishing And Referencing Ontologies,10,0.002390057361376673,0.0,0.22281082847254155,0.0022749543823278214,1.0
Kc-Viz,10,0.002390057361376673,0.0,0.22281082847254155,0.0022749543823278214,1.0
Gaffe,10,0.002390057361376673,0.0,0.22281082847254155,0.0022749543823278214,1.0
Scholarly Communications,10,0.002390057361376673,0.0,0.22281082847254155,0.0022749543823278214,1.0
10.1007/978-3-319-04777-5,1,0.0002390057361376673,0.0,0.20056927265544766,0.00039756652175367804,0.0
Scholarly Dissemination,5,0.0011950286806883365,0.0004006474352850402,0.19613953826904926,0.0003145129088526457,0.6
